"uid"	"cat"	"name"	"screen_name"	"description"	"verified"	"location"	"lat"	"lon"	"country"	"created_at"	"followers_count"	"friends_count"	"statuses_count"	"favourites_count"	"listed_count"
306362848	1.0	"HT!"	"HT4Real"	"Feeling the Bern!"	False	""	""	""	""	"2011-05"	1073.0	1351.0	12900.0	634.0	15.0
239905257	0.0	"Rep. Rubén Hinojosa"	"USRepRHinojosa"	"Proudly representing the 15th Congressional District of Texas"	True	""	""	""	""	"2011-01"	8233.0	511.0	1743.0	47.0	536.0
15281574	1.0	"Mary Jo Kilroy"	"MaryJoKilroy"	"Neighbor, Volunteer, Attorney, Former Member of Congress"	False	"Columbus, Ohio"	"39.96118"	"-82.99879"	"United States"	"2008-06"	5000.0	2036.0	435.0	112.0	305.0
31305822	0.0	"Justin Gibson"	"JGibsonDem"	"#UniteBlue, Progressive Democrat. Teams: Cardinals, Blues, Arsenal, Steelers, #TeamUSA, Illini, Mizzou, Bayern, and #USMNT/#USWNT. Tumblr Blog: @JPCTumblr."	False	"Granite City, IL"	"38.70144"	"-90.14872"	"United States"	"2009-04"	1553.0	2140.0	77736.0	4760.0	171.0
16871587	1.0	"Facts Trump Beliefs"	"rorylane"	"Liberal free thinking and open minded guy. Disagree with something I say? Make your point without the name calling, you know, like a big person."	False	"Seaside, CA"	"36.61107"	"-121.85162"	"United States"	"2008-10"	457.0	774.0	7500.0	951.0	23.0
65100875	0.0	"Congress Speaks"	"CongressSpeaks"	"Explore the words spoken in the 110th US Congress, and compare what our legislators were saying."	False	"USA"	"39.76"	"-98.5"	"United States"	"2009-08"	438.0	592.0	65.0	0.0	31.0
248890039	0.0	"Ponta"	"typicalfeminist"	"Donald Trump hates me. Oregonian at heart. (she/her)"	False	"'Murrica"	"-15.95444"	"37.26361"	"Mozambique"	"2011-02"	2688.0	1654.0	11928.0	9151.0	70.0
34768966	0.0	"TN Young Republicans"	"TYRF"	""	False	"Nashville, TN"	"36.16589"	"-86.78444"	"United States"	"2009-04"	1350.0	249.0	2010.0	24.0	39.0
17073913	0.0	"Andrea Horwath"	"AndreaHorwath"	"Leader of the Ontario New Democratic Party"	True	"Ontario, Canada"	"49.25014"	"-84.49983"	"Canada"	"2008-10"	39255.0	761.0	3228.0	144.0	993.0
1392114715	0.0	"DieGoal Costa"	"TheoneLiberator"	"@banter_buddies #cfc #cf97 if a mouse goes outside does it become a rat,  and if a rat goes inside does it become a mouse?"	False	"dare to be different"	""	""	""	"2013-04"	608.0	1552.0	50317.0	15349.0	22.0
250568112	0.0	"Alison Graham"	"TVAlisonGraham"	"Columnist. Critic. Radio Times TV editor."	False	"London"	"51.50853"	"-0.12574"	"United Kingdom"	"2011-02"	5840.0	260.0	9658.0	12.0	128.0
15873978	1.0	"whoisagentzero"	"whoisagentzero"	"The #PoliticalRevolution will not be televised! #BernieSanders #Bernie2016 #FeelTheBern #NotMeUs #BernieStrong #VoteTogether"	False	"Undisclosed Location"	""	""	""	"2008-08"	2507.0	1612.0	14885.0	7394.0	118.0
25751784	1.0	"Arielle Cottrell"	"ariellecottrell"	"@marcorubio digital team, DC transplant from Arizona. I don't even like mice."	False	"Washington, DC"	"38.89511"	"-77.03637"	"United States"	"2009-03"	562.0	231.0	1432.0	392.0	9.0
15286245	0.0	"SJ"	"sarah_jean"	"Spice Girls fanatic. ✌️ Passionate about pop culture, human rights, and pizza. #Bernie2016 #BlackLivesMatter #FreeKesha"	False	"California, USA"	"37.25022"	"-119.75126"	"United States"	"2008-07"	891.0	207.0	38380.0	6791.0	22.0
3409741510	1.0	"Carolina for Bernie"	"uncforbernie"	"Official Twitter account for Carolina Students for Bernie Sanders"	False	"Chapel Hill, NC"	"35.9132"	"-79.05584"	"United States"	"2015-08"	857.0	806.0	331.0	191.0	22.0
1247402868	1.0	"Garrett Meyer"	"UnseenMessiah"	"SAC '18. Progressive liberal, sass master, professional hand-shaker of Bill Clinton, and the future 50th president of the United States. #Hillary2016."	False	""	""	""	""	"2013-03"	258.0	214.0	4664.0	1888.0	6.0
16083346	0.0	"Adrian Gray"	"adrian_gray"	"GOP Strategist. Co-owner, of AGC Research. Previously: George W. Bush Political Aide, RNC Chief Strategist,Two alternative investment Firms. Quant MBA from NYU."	False	"New York, NY"	"40.71427"	"-74.00597"	"United States"	"2008-09"	8269.0	935.0	1242.0	281.0	316.0
1296276582	0.0	"Misled Patriots"	"MisledPatriot"	"If you're a gun loving and constitutional fighting American this is the page for you. #Guns #TCOT #NOBAMA http://t.co/FhRsDzEh19 #USA #2ndAmendment #LCOT"	False	""	""	""	""	"2013-03"	936.0	797.0	165.0	3.0	14.0
3077715918	0.0	"JT"	"USA141640"	"Laissez-faire Capitalist, Constitutional Conservative, Catholic. Gunsmith & Firearm Enthusiast Follow/RT/Like =/= Endorsement #Cruz2016 #Constitution #Liberty"	False	"United States of America"	"39.76"	"-98.5"	"United States"	"2015-03"	2066.0	2240.0	6454.0	6272.0	39.0
21428607	0.0	"Zach Sanders"	"zvsanders"	"You probably know me from FanGraphs, or maybe now Lookout Landing | Marketing Research Analyst in real-life"	False	"Bellevue, WA"	"47.61038"	"-122.20068"	"United States"	"2009-02"	2280.0	611.0	27823.0	256.0	221.0
255620328	0.0	"Cassie Spodak"	"CassieSpodak"	"CNN Video Producer / Writing, producing, shooting and editing for 2016 Election Coverage"	True	"Washington, DC"	"38.89511"	"-77.03637"	"United States"	"2011-02"	1779.0	486.0	1673.0	224.0	99.0
102835610	0.0	"Capital Congress-DC"	"CapitalCongress"	"The Capital Congress, held at the Westin Alexandria. A weekend of latin music, dance, learning, partying! WE can do more!"	False	"Alexandria Virginia"	"38.80484"	"-77.04692"	"United States"	"2010-01"	620.0	232.0	699.0	1.0	12.0
16571022	1.0	"Jay Fubler Harvey"	"jayfublerharvey"	"Question everything, especially yourself... #Babylon5 #Browns #ドリカム #TwinPeaks #MCFC #FeelTheBern #UX #multiracial #biracial #mixedrace"	False	""	""	""	""	"2008-10"	738.0	1594.0	6031.0	106.0	27.0
48417802	1.0	"Susan Murphy"	"susmurphy"	"Singer, actor, writer, teacher, seeker. Animal advocate. Hillary 2016 supporter & tweeter. (Follow my show @GirlGroupNYC for music, theatre, & girl power news!)"	False	"JC/NYC"	""	""	""	"2009-06"	459.0	463.0	1595.0	19465.0	5.0
126145604	1.0	"Crazy Liberal"	"CrappyMovies"	"Lover of Crappy Movies, screenwriter. Liberal Ex-Infantryman. I'm married an Englishwoman, she speaks like Harry Potter and swears like a sailor."	False	"New England"	"44.2056"	"-70.3064"	"United States"	"2010-03"	948.0	1091.0	3549.0	341.0	24.0
2435896604	1.0	"Hillary Clinton"	"HillarysBaggage"	"Parody account dedicated to Hillary Clinton and all she does not that it matters anyway. Not available for calls at 3am #ReadyForHillary #Benghazi"	False	""	""	""	""	"2014-04"	2516.0	2595.0	198.0	1090.0	27.0
8426992	0.0	"Jeff Moser"	"BikeCarson"	"Bicycle News, Culture, and Lifestyle in Carson City, Nevada"	False	"Carson City, Nevada"	"39.1638"	"-119.7674"	"United States"	"2007-08"	667.0	572.0	1465.0	1.0	39.0
2485713498	0.0	"Mike Bishop"	"ElectMikeBishop"	"Conservative Leader Mike Bishop is running for the 8th Congressional District in Michigan.  #TCOT #MIGOP #LowerTaxes #LessGovernment #MoreLiberty"	False	"Rochester, MI"	"42.68059"	"-83.13382"	"United States"	"2014-05"	895.0	1488.0	118.0	3.0	18.0
22662407	1.0	"Charles Lawley"	"CharlesLawley"	"Press & Public Affairs Officer for humanitarian aid charity @HumanAppeal, husband, dad, liberal, QPR fan. Views are my own and not those of my employer."	False	"High Peak, Derbyshire"	"53.36797"	"-1.84536"	"United Kingdom"	"2009-03"	2445.0	915.0	20865.0	5458.0	40.0
2445877758	0.0	"Ben Carson"	"BenCarson101"	"My name is Dr.Ben Carson and this is my life."	False	""	""	""	""	"2014-04"	14.0	36.0	16.0	0.0	1.0
40742421	1.0	"Carl Norman"	"CarlNorman"	"I support the #ACLU, #AmnestyInternational, peace, human rights, and #Bernie2016. I have a lifelong interest in philosophy."	False	"Nampa, Idaho"	"43.54072"	"-116.56346"	"United States"	"2009-05"	14827.0	14334.0	22496.0	357.0	234.0
92079350	1.0	"Mark Murray"	"mmurraypolitics"	"Mark Murray is the senior political editor for NBC News, as well as diehard Texas Longhorn fan."	True	"Washington, DC"	"38.89511"	"-77.03637"	"United States"	"2009-11"	39566.0	392.0	24143.0	973.0	1447.0
104905030	1.0	"jonathan prince"	"jonathanmprince"	"@spotify comms/public policy. obama & clinton vet. i like music, fiction, cooking; oceans, mountains, cities; the boy, the lady, & her girl. not in that order."	False	""	""	""	""	"2010-01"	2301.0	592.0	4143.0	43.0	46.0
1388443207	0.0	"sydney aja peterson"	"deaconbIues"	"intern at @aQuariusrecOrds // but to live out this dream, it's just my luck. // #feelthebern"	False	"sacramento → san francisco"	""	""	""	"2013-04"	611.0	590.0	12377.0	40229.0	19.0
3290965597	0.0	"Trump + Disruption"	"distrumption"	"trump + disruption =  distrumption         #trump2016 Liberal for Donald Trump President 2016. Disrupting Wall St/Special Interest/Corrupt Media. I follow back."	False	"USA "	"39.76"	"-98.5"	"United States"	"2015-07"	1034.0	1041.0	3997.0	7080.0	10.0
707732605	1.0	"BlessedBeyondMeasure"	"HusbandDadCoach"	"Sinner saved by Grace, Follower of Jesus Christ, married to the love of my life for 28 yrs, father of 5, Tx HS Football Coach -Ephesians 2:8-9 #CruzCrew"	False	"DFW - Texas -Rockwall-Heath HS"	""	""	""	"2012-07"	3390.0	2736.0	3025.0	1485.0	54.0
2759261691	1.0	"Hippie Dog Lady"	"88tipton88"	"Wife, mom, Mimi. Fighting to turn this red  state blue! Political nerd, science geek, equality loving, humanist, atheist. Love my rescue dogs!♥ #BernieSanders ♥"	False	"Arkansas, USA"	"34.75037"	"-92.50044"	"United States"	"2014-09"	968.0	1656.0	1000.0	1700.0	31.0
55451509	0.0	"Jennifer Fraze"	"jenofthecity"	"INFJ. Dreamer. History. Music. Diehard fan of #MUFC & #DCU. Beatles Aficionado. Craft Beer Enthusiast. Lover of sweatpants, hoodies, dad jokes, & @joshuaradin"	False	""	""	""	""	"2009-07"	466.0	478.0	31218.0	3137.0	17.0
164044641	0.0	"Bing Republicans"	"BingRepublicans"	"This is the official Twitter account of the Binghamton University College Republicans."	False	"Binghamton, NY"	"42.09869"	"-75.91797"	"United States"	"2010-07"	86.0	55.0	106.0	10.0	1.0
332564767	1.0	"Vote"	"PhillyFlorida"	"It's Silent WAR- Wealth is buying Govt., privatizing school & jail while re-writing history #VoteBlue USMC DVA"	False	""	""	""	""	"2011-07"	3157.0	3696.0	21359.0	5890.0	94.0
2874826685	1.0	"Pro-Life Liberals FB"	"LiberalsPro"	"Our page is for people that do not agree with the current legislation on abortion, but don't agree with other views that are considered conservative."	False	"Facebook"	"10.31549"	"78.15141"	"India"	"2014-11"	140.0	70.0	116.0	7.0	3.0
249844021	1.0	"Brett Rankin"	"BrettRossi2000"	"#PatsNation, DYNASTY of the 21st century. I tweet in bursts. Male. Realistic #Bernie2016 supporter. Quieter Britta Perry. #BlackLivesMatter. Sex-positive."	False	"Camden, ME"	"38.02704"	"-92.76605"	"United States"	"2011-02"	1138.0	2049.0	79794.0	1240.0	110.0
251268932	1.0	"Sunesis"	"VintagePasta"	"Just an artist with an opinion and a @HillaryClinton supporter"	False	"United States"	"39.76"	"-98.5"	"United States"	"2011-02"	1855.0	2220.0	21643.0	8677.0	73.0
1247049150	0.0	"Justin"	"conservativeJT"	"Conservative Libertarian. Recent college graduate. Fighting the liberals, their agenda, and their lies."	False	"Michigan"	"44.25029"	"-85.50033"	"United States"	"2013-03"	919.0	1145.0	6269.0	34.0	20.0
3317008596	1.0	"Shay Monroe"	"Trump_Girl_2016"	"I don’t frankly have time for total political correctness. And to be honest with you, this country doesn’t have time either. #Trump2016 #MakeAmericaGreatAgain"	False	""	""	""	""	"2015-08"	1470.0	1779.0	825.0	1004.0	9.0
390948080	0.0	"Graham Kuling"	"GrahamKuling"	"Hey! My names Graham! I make funny youtube videos and collab with my friends!! I post vlog, challenges, etc!"	False	"canada "	"60.10867"	"-113.64258"	"Canada"	"2011-10"	383.0	318.0	10725.0	4150.0	0.0
2304084548	1.0	"UNI Republicans"	"UNIRepublicans"	"University of Northern Iowa. Meetings on every other Wednesday at 8:00pm!"	False	"Cedar Falls, IA"	"42.52776"	"-92.44547"	"United States"	"2014-01"	281.0	150.0	630.0	258.0	6.0
212262370	0.0	"Senator Dan Coats"	"SenDanCoats"	"U.S. Senator serving Indiana"	True	""	""	""	""	"2010-11"	24675.0	661.0	4411.0	8.0	1303.0
3036953137	1.0	"Janelle the Atheist"	"JanelleMattison"	"bullshit-o-phobic, able to define irony, #atheist 6.999 on Dawkins 1-7 scale #science #health #fitness #dance #prochoice #lgbt-ally #uniteblue"	False	" Whazzupistan, Pangea"	""	""	""	"2015-02"	1212.0	1023.0	1907.0	488.0	34.0
2976321	0.0	"/ˌlɜksɪˈfeɪːn/"	"lexiphane"	"Law. Immigration. LGBTQ. Chicago. Cycling. Cats. Food. Travel. Languages. Urbanism. Transit."	False	"Chicago"	"41.85003"	"-87.65005"	"United States"	"2007-03"	797.0	752.0	15312.0	1224.0	13.0
19950642	1.0	"Patricia Bynes"	"PatriciaBynes"	"Democratic Committeewoman of Ferguson Township in St Louis County in MO. Justice seeker. Oppression slayer. Nobody owns these tweets but me."	False	"St. Louis, Mo"	"38.62727"	"-90.19789"	"United States"	"2009-02"	11214.0	3417.0	77692.0	1720.0	613.0
72198806	1.0	"Kirsten Gillibrand"	"SenGillibrand"	"U.S. Senator from New York"	True	"NY"	"54.22209"	"-4.69099"	"Isle of Man"	"2009-09"	165244.0	458.0	11925.0	155.0	4961.0
16414197	0.0	"Gary Craig"	"gcraig1"	"Reporter with Democrat and Chronicle, focused on public safety, criminal justice."	False	"Rochester NY"	"43.15478"	"-77.61556"	"United States"	"2008-09"	4510.0	1656.0	26213.0	162.0	197.0
324739597	0.0	"Senate Republicans"	"NVGOPSenate"	"Nevada Senate Republican Caucus - Advancing Sound Principles of Limited Government and Individual Liberty to Improve the Lives of All Nevadans."	False	"Nevada"	"39.25021"	"-116.75119"	"United States"	"2011-06"	2585.0	911.0	602.0	8.0	80.0
2525327236	1.0	"Mike Iozzia"	"MikeIozzia"	"OBHS Lacrosse♊️ Red Bull Arena -Emirates Stadium snapchat- mikeiozzia5. #Bernie2016"	False	"Isle of Man"	"54.25"	"-4.5"	"Isle of Man"	"2014-05"	495.0	895.0	6244.0	122610.0	7.0
292765961	0.0	"The UnReal Times"	"TheUnRealTimes"	"India's favourite satire portal. Not to be confused with real news. Authors of satire novel 'Unreal Elections'"	False	"India"	"22"	"79"	"India"	"2011-05"	127927.0	1086.0	26100.0	9445.0	750.0
2894548325	1.0	"Charles Carson"	"MrCCarson"	"Was Bachelor, Now Fiancé, Butler & Former Stage Performer. Loyal to the Crawley Family & Elsie Hughes"	False	""	""	""	""	"2014-11"	794.0	189.0	1344.0	444.0	5.0
108663700	0.0	"TOB Congress"	"TOBCongress"	"The National Theology of the Body Congress will be the largest gathering of TOB enthusiasts in North America from July 28-30, 2010 outside Philadelphia."	False	"Philadelphia, PA"	"39.95233"	"-75.16379"	"United States"	"2010-01"	921.0	1163.0	447.0	0.0	44.0
240517229	0.0	"Dana Eiser"	"deiser11"	"SC Midlands, Political Field Director for the National Committee to Draft Ben Carson for President"	False	"Columbia, SC "	"34.00071"	"-81.03481"	"United States"	"2011-01"	206.0	360.0	1366.0	17.0	12.0
17243582	0.0	"Blake Hounshell"	"blakehounshell"	"Editorial director, digital, at POLITICO, formerly at Foreign Policy. Mostly politics, some foreign policy. RT means it's interesting. bhounshell[at]politico"	True	"Washington"	"38.89511"	"-77.03637"	"United States"	"2008-11"	107733.0	3898.0	157758.0	3906.0	4399.0
16574916	0.0	"Clinton Stark"	"clintonstark"	"Co-founder, video producer @StarkInsider. I film theater, music, travel videos & bts Broadway (Shrek, Lion King). WRONG'S WHAT I DO BEST https://t.co/muUXEoVcHf"	False	"San Francisco"	"9.99299"	"-84.12934"	"Costa Rica"	"2008-10"	2049.0	1389.0	9936.0	115.0	108.0
14181258	0.0	"Support Trump Today!"	"atlaswon"	"Donald Trump for President @realDonaldTrump
Include  #MakeAmericaGreatAgain in your tweets."	False	"United States & Go to:"	"39.76"	"-98.5"	"United States"	"2008-03"	5769.0	39.0	13473.0	13059.0	88.0
776699401	0.0	"Ivanka Trump"	"IvankaJewelry"	""	False	"109 Mercer Street"	""	""	""	"2012-08"	2528.0	575.0	583.0	60.0	18.0
137386304	1.0	"Phil Barber"	"Skinny_Post"	"Appeal-Democrat delivery boy, Jack in the Box fryer technician, Hollywood Bowl Park 'n' Ride attendant, now Press Democrat sportswriter."	True	"Napa/Santa Rosa"	"38.6563"	"-122.6161"	"United States"	"2010-04"	3190.0	317.0	11037.0	340.0	313.0
1542176725	0.0	"SuperTuesday4Cruz!™"	"DeadMouseSqueak"	"#Constitution #CruzMissile #CruzCrew #Cruz4TheWin #WinWithCruz #StandWithIsrael Can't #StopRush or #UniteBlue"	False	"SouthEast US"	"63.75056"	"-143.25056"	"United States"	"2013-06"	2569.0	2064.0	369760.0	540.0	1069.0
452471922	1.0	"ELECTION_2016"	"EDWARDREN1"	"Political-consumer-tax advocate"	False	"NEW BRUNSWICK, NEW JERSEY"	"40.48622"	"-74.45182"	"United States"	"2012-01"	29.0	66.0	390.0	16.0	1.0
24333238	1.0	"Greg Bernie Hopper"	"GregHopper"	"Liberal, Gay, Atheist, animal rights advocate,  Vegan"	False	"Louisville, KY"	"38.25424"	"-85.75941"	"United States"	"2009-03"	1558.0	2098.0	6232.0	1799.0	76.0
137407124	1.0	"Lynn Westmoreland"	"RepWestmoreland"	"U.S. Representative proudly serving Georgia's Third Congressional District."	True	""	""	""	""	"2010-04"	9607.0	725.0	3583.0	318.0	624.0
49825755	1.0	"Robby"	"RihannaFreak20"	"honestly, what's there to know? President Bernie Sanders sounds exquisite IMO. #FeelTheBern"	False	"San Antonio, Texas."	"29.42412"	"-98.49363"	"United States"	"2009-06"	5517.0	323.0	101401.0	791.0	33.0
18493766	0.0	"Community Politics"	"communitypolchg"	"Community Politics for Change"	False	""	""	""	""	"2008-12"	131.0	115.0	720.0	1.0	15.0
23480020	1.0	"AZ Democratic Party"	"AZDemParty"	"Fighting for a stronger economy, better schools and sensible government. #AZForward"	False	"Arizona"	"34.5003"	"-111.50098"	"United States"	"2009-03"	8851.0	4160.0	10507.0	33.0	356.0
62838480	0.0	"Nautica de la Cruz"	"Nauticadelacruz"	"Radio host at 102.3fm KJLH in Los Angeles owned by Stevie Wonder/TV Host/Writer/Creator/ For bookings:NauticaOnAir@gmail.com"	False	"IG:Nauticadelacruz"	""	""	""	"2009-08"	4186.0	383.0	13564.0	673.0	41.0
362130950	0.0	"Al Toby"	"AlTobyYahoo"	"NFL editor at Yahoo Sports. Father of next Hilary Banks. Soca Warrior. The Posse forever. In need of EKG after this MSU football season."	False	""	""	""	""	"2011-08"	1216.0	847.0	9973.0	966.0	46.0
21896019	0.0	"santa cruz"	"bestdowntown"	"Downtown Santa Cruz is the best Downtown. Offering exciting events with great retail, restaurants and entertainment. Come shop, eat and hang out with us"	False	"Downtown, Santa Cruz, Ca"	"36.97106"	"-122.03024"	"United States"	"2009-02"	1481.0	322.0	73.0	0.0	60.0
85349317	0.0	"Paddy Carson"	"PaddyCarson"	""	False	""	""	""	""	"2009-10"	63.0	222.0	259.0	28.0	1.0
3816062073	0.0	"Leah Wright Rigueur"	"LeahRigueur"	"Assistant Professor at the Harvard Kennedy School II Author of The Loneliness of the Black Republican: https://t.co/aD1MF8eBHG (PUP 2015)"	False	"Cambridge, MA"	"42.3751"	"-71.10561"	"United States"	"2015-09"	1272.0	810.0	3261.0	3485.0	51.0
230348811	0.0	"Tom Kardon"	"tomkardon"	"Writer/Blogger. Comedian. Liberal. Radio Personality. Religious critic. Not politically correct."	False	"USA"	"39.76"	"-98.5"	"United States"	"2010-12"	1145.0	1856.0	20810.0	3017.0	42.0
1448933479	0.0	"Bush & Company"	"Bush_Company"	"Experts in providing the complete range of assessment, rehabilitation & support services for adults and children in the UK with varying types of disabilities."	False	"UK "	"49.43331"	"-2.35622"	"Guernsey"	"2013-05"	1112.0	1108.0	956.0	321.0	10.0
57174231	1.0	"WeirdReport"	"WeirdReport"	"The Confederate Flag is part of Southern heritage and only racist to a racist."	False	"FormerRepublicOfTheUSA"	""	""	""	"2009-07"	22495.0	20282.0	48548.0	2285.0	371.0
16753660	0.0	"Mike DeBonis"	"mikedebonis"	"I cover Congress for The Washington Post. Covered D.C. politics and government, 2007-2015."	True	"Washington, D.C., USA"	"38.89511"	"-77.03637"	"United States"	"2008-10"	18956.0	1301.0	40793.0	1007.0	960.0
1666746246	1.0	"Brock Nobama"	"BrockNobama"	""	False	"The White Trailer, D.C."	""	""	""	"2013-08"	8.0	30.0	52.0	0.0	0.0
933194376	0.0	"CARSON STREET"	"carsonstreet"	"timeless american luxury. we ship worldwide."	False	"20 greene st. | new york, ny"	""	""	""	"2012-11"	6446.0	86.0	2104.0	5812.0	58.0
44236707	0.0	"Melish"	"Midmomel"	"Progressive Liberal.Political junkie.Rock music and great films make me happy. Civil Liberties Advocate. No RWNJ's. #uniteblue"	False	"Missouri"	"38.25031"	"-92.50046"	"United States"	"2009-06"	1279.0	2051.0	1445.0	239.0	32.0
124557613	1.0	"Michael Southerland"	"mjsoutherland"	"StarTrek & Battlestar fan, Amateur Radio operator, Gadget nut, & technical geek. I love animals of all kinds, especially Dogs. Politically conservative. NOBAMA"	False	"FarPointe (North Georgia)"	""	""	""	"2010-03"	844.0	1153.0	8207.0	31.0	18.0
259756955	0.0	"Kathryn Sanders"	"general_sanders"	"Writer and editor of pop culture and lifestyle, usually through a lens of old television. Often obsequious. Not great on the phone."	False	"NYC"	"40.71427"	"-74.00597"	"United States"	"2011-03"	192.0	459.0	464.0	29.0	7.0
4123554136	0.0	"Jim Williams"	"NTFLA_Politics"	"Jim Williams - Washington Bureau Chief for News Talk Florida. We cover Florida & national politics. WWBA 820 AM Tampa  & WIXC 1060 Orlando - Tweets are my own."	False	"Washington, DC"	"38.89511"	"-77.03637"	"United States"	"2015-11"	25111.0	1655.0	2295.0	1136.0	28.0
3387643623	1.0	"Mon Cty Dem LGBTQ"	"MoCoNJDemsLGBTQ"	"the Monmouth County Democrats LGBTQ Caucus serves as a voice for the Democratic LGBTQ/allied population in Monmouth County, NJ. Like us on Facebook!"	False	"New Jersey, USA"	"40.72816"	"-74.07764"	"United States"	"2015-07"	192.0	451.0	317.0	288.0	5.0
28923371	0.0	"EDGAR ALLAN GATSBY"	"ttredraider"	"Oil&Gas; Ted Cruz in 2016; My English Bulldog Daisy; Music~30 Sec to Mars, MCR, AFI, & Sia. Tim Tebow, UF Gators, Texas Tech. Supernatural, & The NRA."	False	"ΜΟΛΩΝ ΛΑΒΕ"	""	""	""	"2009-04"	590.0	1585.0	11117.0	2520.0	22.0
2864991063	1.0	"Tim Smith"	"torlack"	"Programmer, bassist, mathematician, humanist and skeptic. All views and opinions expressed here are my own and not those of my employer.  LGBTQ supporter."	False	"Edmonton, Alberta, CA"	"53.55014"	"-113.46871"	"Canada"	"2014-11"	144.0	134.0	4763.0	1923.0	8.0
946950798	0.0	"NoBama Now"	"NoBama_Now"	"Liberalism is totalitarianism with a human face - Thomas Sowell"	False	""	""	""	""	"2012-11"	712.0	998.0	858.0	306.0	8.0
808052682	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1270126526	0.0	"PennsCurse"	"PennsCurse"	"#FreeMarkets #Cruz2016 #Whiskey #Disney #Space #HersheyBears #Everblades #Archer #Truth #Freedom #EqualJustice #CivilRights #TeaParty #Libertarian"	False	"Florida"	"28.75054"	"-82.5001"	"United States"	"2013-03"	2008.0	2234.0	10155.0	168.0	66.0
26637348	1.0	"Tulsi Gabbard"	"TulsiGabbard"	"Soldier. Veteran. Surfer. Member of Congress. Doing my best to be of service."	True	"Hawai'i"	"20.75028"	"-156.50028"	"United States"	"2009-03"	45006.0	3058.0	5151.0	1436.0	864.0
210927444	1.0	"NYCBoardOfElections"	"BOENYC"	"Go to http://t.co/DfSdMAFaYj to learn more about voting and serving as an NYC poll worker!"	False	"New York City"	"40.71427"	"-74.00597"	"United States"	"2010-11"	2601.0	559.0	1938.0	236.0	104.0
198723830	0.0	"East End Republicans"	"EastEndGopClub"	"The Official Twitter Page Of The East End Republican Club"	False	"Sayville, NY"	"40.73593"	"-73.08206"	"United States"	"2010-10"	281.0	113.0	379.0	1.0	4.0
4707736899	0.0	"Rev. Donald Trump"	"TrumpSpeaketh"	"The truth, as delivered by the Reverend Trump, one tweet at a time."	False	""	""	""	""	"2016-01"	1.0	0.0	23.0	8.0	0.0
170020980	0.0	"Trumpisapunk"	"Tammykillssquir"	"Retired https://t.co/njQj8whzEV at Warrior Transition Battalion.Cruzcrew, Stand with Israel.Despise #blacklivesmatter, #whitegenocide.Zionist.2A."	False	"Fort Carson"	"38.73749"	"-104.78886"	"United States"	"2010-07"	757.0	1248.0	4933.0	2493.0	28.0
1149332420	0.0	"Matthew Gonzales"	"Mathyou___"	"Topeka High senior"	False	"Topeka, KS"	"39.04833"	"-95.67804"	"United States"	"2013-02"	807.0	496.0	9627.0	12706.0	5.0
240760644	1.0	"Rep. Paul Gosar, DDS"	"RepGosar"	"Proudly representing Arizona's Fourth Congressional District."	True	""	""	""	""	"2011-01"	15313.0	3616.0	6048.0	1006.0	880.0
17622723	1.0	"Sharon Day"	"SharonDay"	"Co-Chairman of the Republican National Committee. Proud mother of two, grandmother of five. Connect with me on FB @ http://t.co/68d3gmYSxG."	True	""	""	""	""	"2008-11"	7298.0	2627.0	4748.0	264.0	218.0
242932624	0.0	"Blaine Prewitt"	"BlaineP99"	"Saved by God's wonderful grace. No regrets.  'Almost' doesn't count.
Snapchat & Instagram: blaineprewitt
#CruzCrew #BlaineKnowsBest"	False	"Kentucky, USA"	"38.20042"	"-84.87762"	"United States"	"2011-01"	508.0	254.0	2141.0	22447.0	1.0
363977742	0.0	"Landon Dutra"	"jdlandon13"	"Baylor 2019 - Political Science Major - Republican - Plano, Texas - Ted Cruz 2016- Contributor @OUTSETMagazine"	False	"Texas, USA"	"31.25044"	"-99.25061"	"United States"	"2011-08"	386.0	459.0	1191.0	3152.0	4.0
1560561314	1.0	"Troy Jackson"	"Troy4Congress"	"Logger, worker's rights advocate and State Senator from Maine's 35th district. Running for Congress in Maine's 2nd district."	False	"Allagash, ME"	"47.08337"	"-69.04115"	"United States"	"2013-07"	1426.0	1944.0	99.0	17.0	39.0
3362016513	0.0	"LEAVE.EU"	"LeaveEUOfficial"	"A cross-party campaign advocating a vote to leave in the forthcoming referendum. https://t.co/4VkffMw4FW @Grassroots_Out #LeaveEU #GO"	False	""	""	""	""	"2015-07"	70742.0	1791.0	3214.0	917.0	229.0
80632388	0.0	"Hillary Violet Lehr"	"HillaryLehr"	"The other Hillary. 
Lifelong Californian.  Playing field leveler. Account Manager at Hustle"	False	"San Francisco, CA"	"37.77493"	"-122.41942"	"United States"	"2009-10"	298.0	459.0	1894.0	611.0	11.0
768996900	1.0	"Equal Rights Now"	"EqualRights_Now"	"Stop Discrimination against race, sex, gender, sexual orientation, religion, disability. Equal rights for all. #lgbt #humanrights #equalrights #UniteBlue"	False	""	""	""	""	"2012-08"	2556.0	1662.0	2129.0	83.0	58.0
